id,price,barcode,category,description,edition,image,isbn,pages,publisher,rating,releasedate,summary,title
86483,6,7737125,American humorous strip cartoons,,1,,340223049,5,Coronet,3.58226675540209,01/01/1978,,"That's life Snoopy :selected cartoons from 'Thompson is in trouble, Charlie Brown' ..."
86484,0,7737149,American humorous strip cartoons,,1,,340229519,33,Coronet,3.93661683658138,01/01/1978,,"Play ball, Snoopy :selected cartoons, from 'Win a few, lose a few, Charlie Brown' ..."
86485,85,7737150,American humorous strip cartoons,,1,,340231688,154,Hodder and Stoughton,1.04012253927067,01/01/1979,,The Peanuts gang
86486,93,7737151,American humorous strip cartoons,,1,,340231696,97,Hodder and Stoughton,0.281200853642076,01/01/1979,,You're a good scout Snoopy
86487,86,7737154,American humorous strip cartoons,,1,,340232366,283,Coronet,1.85517710400745,01/01/1979,,"You asked for it, Charlie Brown :selected cartoons from 'You're the guest of honour, Charlie Brown', Vol.2"
86488,22,7737168,American humorous strip cartoons,,1,,340238399,419,Coronet,3.13101571751758,01/01/1979,,"They're playing your song, Charlie Brown :selected cartoons from 'Win a few, lose a few, Charlie Brown' vol.2"
86489,2,7737169,American humorous strip cartoons,,1,,340242701,23,Coronet,3.56833001133054,01/01/1979,,"You've got to be kidding, Snoopy! :selected cartoons from 'Speak softly and carry a beagle', Vol.1"
86490,90,7737178,American humorous strip cartoons,,1,,340248750,497,Coronet,1.80946724954993,01/01/1980,,"Keep up the good work, Charlie Brown :selected cartoons from 'Speak softly and carry a beagle', Vol.3"
86491,43,7737181,American humorous strip cartoons,,1,,340253983,438,Coronet,2.99571739975363,01/01/1980,,"Its raining on your parade, Charlie Brown :selected cartoons from Don't hassle me with your sighs, Chuck, vol.1"
86492,91,7737194,American humorous strip cartoons,,1,,340264675,316,Coronet,1.68188140261918,01/01/1981,,"Think about it tomorrow, Snoopy :selected cartoons from Summers fly, winters walk volume 1"
86495,19,7737206,American humorous strip cartoons,,1,,340278617,26,Coronet,0.220131794922054,01/01/1982,,"Snoopy top dog :selected cartoons from The Beagle has landed, volume 2"
86496,94,7737409,American humorous strip cartoons,,1,,361038631,465,Purnell,1.29982752958313,01/01/1977,,Goofy Da Vinci.
86497,12,7737410,American humorous strip cartoons,,1,,036103864X,68,Purnell,0.72573589393869,01/01/1977,,Walt Disney's Goofy Columbus.
86498,31,7737411,American humorous strip cartoons,,1,,361038658,327,Purnell,1.42126687569544,01/01/1977,,Walt Disney's Goofy Galileo.
86499,24,7737412,American humorous strip cartoons,,1,,361038666,228,Purnell,1.74072216730565,01/01/1977,,Walt Disney's Mickey Marco Polo.
86500,80,7737473,American humorous strip cartoons,,1,,361045433,355,Purnell,3.5834327340126,01/01/1978,,Walt Disney's the best of Donald Duck.
86058,59,7896748,"Action figures (Toys) / Comic books, strips, etc. / Periodicals.",,1,,,323,Toontastic,0.0620106770657003,01/01/2003,,Beyblade special.
86298,26,7432907,American humorous cartoons,,1,,090552196X,199,Exley,3.93871395848691,01/01/1983,,It's not will-power I need - it's won't power!.
86504,35,7738277,American humorous strip cartoons,,1,,416052606,288,Egmont :,1.99147250503302,01/01/1977,,Popeye in space.
86506,15,7745437,American humorous strip cartoons,,1,,340282533,260,Coronet,2.6864263182506,01/01/1982,,"Your're our kind of dog, Snoopy :selected cartoons from And a woodstock in a birch tree volume 1"
86507,0,7745462,American humorous strip cartoons,,1,,340347015,413,Hodder and Stoughton,1.98923574294895,01/01/1984,,"Go for it, Charlie Brown :selected cartoons from Dr. Beagle and Mr. Hyde, volume 3"
86508,17,8076953,American humorous strip cartoons,,1,,486231070,264,Dover Publications,2.56468189880252,01/01/1974,,"Little orphan Annie ; and, Little orphan Annie in Cosmic City"
86510,85,8077028,American humorous strip cartoons,,1,,486232379,281,Dover Publications [etc.],3.8460700167343,01/01/1976,,Moon Mullins :two adventures
86512,31,8077495,American humorous strip cartoons,,1,,486239187,438,Dover,4.02873402228579,01/01/1980,,The Kin-der-Kids
86515,44,8149951,American humorous strip cartoons,,1,,1870870042,321,John Brown,2.74291358888149,01/01/1988,,Bloom County Babylon :five years of basic naughtiness
86516,95,8360634,American humorous strip cartoons,,1,,340168803,371,Coronet,0.354325175285339,01/01/1973,,"BC, big wheel"
86517,24,8360933,American humorous strip cartoons,,1,,340178612,366,Coronet,1.3304968434386,01/01/1974,,"Who was that dog I saw you with, Charlie Brown?"
86518,84,8361053,American humorous strip cartoons,,1,,340182873,153,Coronet,4.82276598922908,01/01/1974,,"Take a bow, B.C."
86519,80,8361062,American humorous strip cartoons,,1,,340183039,277,Coronet,4.54888723324984,01/01/1974,,"There's no one like you, Snoopy :selected cartoons from 'You're you, Charlie Brown, Vol.2'"
86520,10,8361363,American humorous strip cartoons,,1,,340193255,372,Knight Books,4.91276359884068,01/01/1976,,Colourful Charlie Brown
86521,53,8361387,American humorous strip cartoons,,1,,034019474X,187,Coronet,3.75938282581046,01/01/1975,,BC right on
86522,87,8361416,American humorous strip cartoons,,1,,340195509,431,Coronet,0.589009772520512,01/01/1975,,"You've got it made, Snoopy :selected cartoons from 'You've had it, Charlie Brown', Vol.1"
86523,11,8361448,American humorous strip cartoons,,1,,340198583,470,Coronet,0.193964454811066,01/01/1975,,"Don't give up, Charlie Brown :selected cartoons from 'You've had it, Charlie Brown', Vol.2"
88902,52,7427647,Cartoons and comics.,,1,,823026906,96,Watson-Guptill Publications,4.99464288121089,01/01/2002,,Kids draw anime
86524,39,8361465,American humorous strip cartoons,,1,,034019927X,470,Coronet Books,0.614559932146221,01/01/1976,,"You're so smart, Snoopy :selected cartoons from 'You're out of sight, Charlie Brown'. Vol.1"
86525,80,8361473,American humorous strip cartoons,,1,,340200367,351,Knight Books,3.7200254923664,01/01/1975,,The Peanuts season
86526,97,8361474,American humorous strip cartoons,,1,,340200375,493,Knight Books,3.76229446614161,01/01/1975,,Snoopy on stage
86527,62,8361484,American humorous strip cartoons,,1,,340204915,468,Coronet,2.42402718169615,01/01/1976,,"You're on your own, Snoopy :selected cartoons from '`Ha ha, Herman`, Charlie Brown'. Vol.1"
86528,83,8361496,American humorous strip cartoons,,1,,034020754X,290,Coronet,1.71574289212003,01/01/1976,,"You can't win them all, Charlie Brown :selected cartoons from '`Ha ha, Herman`, Charlie Brown'. Vol.2"
86529,88,8419692,American humorous strip cartoons,,1,,340354895,310,Hodder and Stoughton,0.444175871089101,01/01/1984,,"Sweet dreams, Charlie Brown :selected cartoons from You're weird, Sir! volume 1"
86530,6,8713328,American humorous strip cartoons,,1,,6715532,121,Fontana,1.07694522710517,01/01/1979,,The comic muppet book :featuring Jim Henson's muppets
86533,74,8792653,American humorous strip cartoons,,1,,852234589,6,Ebury,0.373614043928683,01/01/1985,,Walt Disney's Goofy :the good sport
86534,13,8806505,American humorous strip cartoons,,1,,948456353,336,Ravette,0.664307666011155,01/01/1986,,Robotman takes off
86535,53,8806526,American humorous strip cartoons,,1,,948456868,86,Ravette,2.3767727566883,01/01/1987,,Snoopy :freewheelin'.
86536,94,8806527,American humorous strip cartoons,,1,,948456876,75,Ravette,1.09934994019568,01/01/1987,,Snoopy :Joe Cool.
86537,7,9037585,American humorous strip cartoons,,1,,486213471,164,Dover Publications,2.08557454170659,01/01/1973,,Dreams of the rarebit fiend
86539,66,9037785,American humorous strip cartoons,,1,,486230058,315,Dover Publications,4.11749492399395,01/01/1974,,The Katzenjammer kids :early strips in full color
86541,26,9921535,American humorous strip cartoons,,1,,140028021,430,Penguin,4.68278267420828,01/01/1975,,The Penguin book of comics :a slight history
86543,31,9939744,American humorous strip cartoons,,1,,486230066,487,Dover Publications,2.1475852211006,01/01/1974,,Buster Brown :early strips in full color
86545,47,10087909,American humorous strip cartoons,,1,,747402884,15,Sphere,3.05620888248086,01/01/1988,,Calvin and Hobbes
86546,61,10087983,American humorous strip cartoons,,1,,747403937,219,Sphere,1.6742551792413,01/01/1989,,Something under the bed is drooling :a Calvin and Hobbes collection
86547,47,10088101,American humorous strip cartoons,,1,,747405883,248,Sphere,4.8340115393512,01/01/1989,,Yukon ho!
86548,47,10088147,American humorous strip cartoons,,1,,747406960,428,Sphere,0.0454446277581155,01/01/1990,,Weirdos from another planet :a Calvin and Hobbes collection
86549,78,10088181,American humorous strip cartoons,,1,,747407681,483,Sphere,4.23893708037212,01/01/1990,,Calvin and Hobbes Lazy Sunday book
86550,32,10108576,American humorous strip cartoons,,1,,860510549,30,Robson,3.6800815560855,01/01/1978,,Inside Woody Allen :selections from the comic strip
86551,79,10110537,American humorous strip cartoons,,1,,860650073,367,Kingsway,4.0741786500439,01/01/1978,,"Tuesday morning will be OK, and other cartoons"
86553,22,10120282,American humorous strip cartoons,,1,,861730089,304,Egmont,1.98185066925362,01/01/1979,,"Hagar the horrible, let the good times roll! "
86554,27,10120283,American humorous strip cartoons,,1,,861730380,401,London Editions,4.03440673369914,01/01/1981,,Walt Disney's superduck saves the day.
86555,4,10120284,American humorous strip cartoons,,1,,861730399,234,London Editions,0.4046754934825,01/01/1981,,Walt Disney's thrills and spills :a superthriller starring Mickey Mouse.
86556,6,10120285,American humorous strip cartoons,,1,,861730402,457,London Editions,1.8046166584827,01/01/1981,,Hagar the horrible
86557,8,10363593,American humorous strip cartoons,,1,,,178,IPC Magazines,3.58329396694899,01/01/1977,,The Bugs Bunny Christmas special.
86558,14,10363594,American humorous strip cartoons,,1,,,106,IPC Magazines,0.317439092323184,01/01/1977,,The Junglies Christmas special.
86059,76,14664497,"Action figures (Toys) / Comic books, strips, etc. / Periodicals.",,1,,,144,Toontastic,0.563999486621469,01/01/2005,,Beyblade grevolution.
86060,37,10728340,Action figures (Toys) / Pictorial works / Juvenile fiction.,,1,,751320617,110,Dorling Kindersley,4.1723037417978,01/01/2001,,Extreme sports adventures
86061,66,16045010,Action in art / Juvenile literature.,,1,,9.78E+12,77,,0.51140354713425,01/01/2014,,Drawing action in your graphic novel
86062,80,10692485,Actors & actresses,,1,,340496010,115,Hodder & Stoughton,1.17855941876769,01/01/1989,,Laugh lines :caricatures
86064,45,10355620,Adam / (Biblical figure) / Caricatures and cartoons.,,1,,086486485X,462,Spearhead,2.89232923416421,01/01/2001,,Paradise is lost
86065,56,14702766,"Adams, Neal / 1941-",,1,,9.78E+12,70,Titan,4.27369801560417,01/01/2008,,DC universe
86066,40,15337681,"Adams, Neal / 1941-",,1,,9.78E+12,84,Titan,3.60258660046384,01/01/2009,,DC universe.
86067,14,7442012,Adaptations,,1,,906890934,252,Comedia,4.60807212628424,01/01/1986,,The multi-media melting pot :marketing When the wind blows
86357,16,8808761,American humorous cartoons,,1,,948817305,381,Grub Street,4.71787388669327,01/01/1989,,Bizarro
86560,95,10550753,American humorous strip cartoons,,1,,340253746,258,Hodder and Stoughton,4.98168617254123,01/01/1980,,The Snoopy festival
86095,39,15495084,"Adventure stories, English.",,1,,9.78E+12,221,Titan,0.620860015042126,01/01/2010,,Best of Land Battle
86116,56,14822067,Adventure stories.,,1,,9.78E+12,281,Titan],3.0029984889552,01/01/2009,,Indiana Jones and the tomb of the gods
86117,32,14878240,Adventure stories.,,1,,9.78E+12,63,Cinebook,3.78220103913918,01/01/2009,,Tutankhamun :the assassinated pharaoh
86118,31,14878241,Adventure stories.,,1,,9.78E+12,55,Cinebook,1.96745503228158,01/01/2009,,Night of the serpent
86119,29,15116962,Adventure stories.,,1,,9.78E+12,376,Lerner,0.106827144045383,01/01/2009,,Agent Mongoose and the hypno-beam scheme
87531,83,15433801,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,138,Titan,1.31092028459534,01/01/2010,,King Tut's tomb
87533,78,15484320,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,108,Titan,0.204059721436352,01/01/2010,,The heart of Hush
87534,85,15484344,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,191,Titan,1.70530945528299,01/01/2010,,Batman international
87535,38,15500438,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,189,Titan?],2.62385092675686,01/01/2010,,Batman reborn
87536,86,15516500,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,326,Titan,1.41856456641108,01/01/2010,,Batman R.I.P.
87537,87,15535942,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,93,Titan,4.20484910951927,01/01/2010,,Streets of Gotham
87538,83,15535944,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,343,Titan,0.760663894470781,01/01/2010,,Long shadows
87539,54,15535947,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,317,Titan,2.04191047232598,01/01/2010,,On the freak.
87541,28,15578769,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,456,Titan,3.10914450325072,01/01/2010,,DC's greatest imaginary stories.
87542,73,15578772,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,189,Titan,0.323367272503674,01/01/2010,,Arkham Asylum :madness
87543,75,15578776,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,439,Titan,1.28694761078805,01/01/2010,,Black lantern corps
87545,55,15584545,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,112,Titan,0.258466894738376,01/01/2010,,The Batman annuals.
87546,3,15584548,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,95,Titan,3.23679625056684,01/01/2010,,Night and day
87547,12,15584551,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,253,Titan,0.718595078215003,01/01/2010,,The Bat and the beast
87548,47,15624539,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,110,Titan,0.774365393444896,01/01/2010,,Life after death
87560,61,15794618,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,315,Titan,4.91230386076495,01/01/2011,,The Red Hood :the lost days
87561,38,15826072,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,156,Titan,2.92244784999639,01/01/2011,,Tales of the Batman.
87562,40,15826073,"Batman (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,401,DC Comics,1.2509118183516,01/01/2011,,Impostors
86710,97,10541943,American strip cartoons,,1,,,49,Marvel Comics International Ltd,0.70214323233813,01/01/1977,,The savage sword of Conan.
89997,78,15474175,"Children's stories, American.",,1,,9.78E+12,459,Panini,3.7402564403601,01/01/2010,,You meddling kids!.
88859,51,11308987,Cartoons,,1,,140159347,108,Penguin,2.96432833885774,01/01/1991,,Be a bloody train driver
88860,15,11310551,Cartoons,,1,,140234713,43,Penguin,2.842043179553,01/01/1993,,Falling in love
88861,34,11311853,Cartoons,,1,,340579994,255,Hodder and Stoughton,2.3183362185955,01/01/1992,,Rolf's cartoon club.
88862,40,11332167,Cartoons,,1,,600555380,311,Hamlyn,2.31664555612952,01/01/1988,,Cartoons and animation.
88863,39,11378207,Cartoons,,1,,873960947,156,Stravon Educational,4.51521434588358,01/01/1983,,The young cartoonist :the ABC's of cartooning
88865,32,11397336,Cartoons,,1,,1850760446,54,Apple,1.84884378453717,01/01/1985,,"How to draw and sell cartoons :all the professional techniques of strip cartoon, caricature and artwork demonstrated"
88867,84,11397689,Cartoons,,1,,1850765774,341,Apple,3.04161404259503,01/01/1994,,How to draw and paint cartoons and animation
88868,71,11406608,Cartoons,,1,,1852275030,457,Virgin,0.553074369672686,01/01/1995,,The art of Walt Disney :from Mickey Mouse to the Magic Kingdoms
88870,87,11966731,Cartoons,,1,,415044979,132,Routledge,3.21510452078655,01/01/1992,,Between the wars 1919-1939 :the cartoonists' vision
91419,3,9034253,Collections from individual cartoonists,,1,,450010007,14,New English Library,1.02773590246215,01/01/1971,,Anton
90051,98,10141026,"Children's stories, English.",,1,,1569711011,289,Time Warner International,0.466045981738716,01/01/1996,,Age of reptiles :tribal warfare.
90053,41,10663710,"Children's stories, English.",,1,,009955951X,195,Red Fox,0.669393364805728,01/01/1996,,A dirty day in the park
90055,66,13476015,"Children's stories, English.",,1,,1846530059,170,Panini,0.542950248345733,01/01/2006,,The night of the Goblin.
90056,27,13818216,"Children's stories, English.",,1,,9.78E+12,344,Walker,2.31488976627588,01/01/2007,,Oliver Twist and other great Dickens stories
